Disease	N	Case/Control Ratio	r^2	P threshold	EffectSize	Power
CVD	252216	2.984958605	0.0275	0.01	0.744639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.745639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.746639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.747639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.748639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.749639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.750639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.751639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.752639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.753639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.754639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.755639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.756639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.757639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.758639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.759639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.760639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.761639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.762639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.763639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.764639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.765639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.766639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.767639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.768639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.769639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.770639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.771639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.772639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.773639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.774639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.775639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.776639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.777639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.778639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.779639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.780639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.781639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.782639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.783639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.784639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.785639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.786639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.787639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.788639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.789639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.790639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.791639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.792639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.793639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.794639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.795639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.796639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.797639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.798639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.799639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.800639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.801639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.802639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.803639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.804639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.805639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.806639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.807639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.808639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.809639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.810639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.811639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.812639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.813639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.814639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.815639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.816639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.817639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.818639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.819639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.820639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.821639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.822639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.823639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.824639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.825639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.826639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.827639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.828639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.829639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.830639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.831639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.832639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.833639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.834639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.835639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.836639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.837639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.838639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.839639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.840639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.841639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.842639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.843639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.844639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.845639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.846639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.847639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.848639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.849639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.850639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.851639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.852639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.853639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.854639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.855639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.856639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.857639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.858639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.859639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.860639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.861639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.862639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.863639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.864639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.865639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.866639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.867639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.868639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.869639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.870639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.871639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.872639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.873639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.874639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.875639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.876639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.877639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.878639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.879639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.880639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.881639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.882639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.883639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.884639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.885639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.886639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.887639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.888639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.889639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.890639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.891639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.892639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.893639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.894639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.895639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.896639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.897639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.898639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.899639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.900639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.901639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.902639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.903639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.904639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.905639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.906639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.907639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.908639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.909639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.910639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.911639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.912639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.913639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.914639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.915639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.916639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.917639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.918639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.919639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.920639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.921639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.922639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.923639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.924639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.925639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.926639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.927639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.928639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.929639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.930639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.931639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.932639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.933639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.934639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.935639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.936639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.937639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.938639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.939639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.940639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.941639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.942639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.943639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.944639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.945639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.946639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.947639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.948639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.949639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.950639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.951639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.952639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.953639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.954639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.955639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.956639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.957639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.958639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.959639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.960639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.961639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.962639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.963639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.964639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.965639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.966639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.967639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.968639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.969639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.970639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.971639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.972639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.973639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.974639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.975639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.976639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.977639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.978639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.979639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.980639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.981639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.982639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.983639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.984639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.985639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.986639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.987639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.988639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.989639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.990639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.991639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.992639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.993639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.994639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.995639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.996639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.997639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.998639484342174	1
CVD	252216	2.984958605	0.0275	0.01	0.999639484342174	1
CVD	252216	2.984958605	0.0275	0.01	1.00063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.00963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.01963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.02963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.03963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.04963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.05963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.06963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.07963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.08963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.09963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.10963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11863948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.11963948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12063948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12163948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12263948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12363948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12463948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12563948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12663948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12763948434217	1
CVD	252216	2.984958605	0.0275	0.01	1.12863948434217	1
